station,name,date,year,month,day,day_of_year,precipitation,max_temp,min_temp,avg_temp,price_usd_per_tonne
GHM00065467,TAKORADI,1995-04-04,1995,4,4,94,0.0,94.0,77.0,85,1423.28
GHM00065442,KUMASI,1995-04-04,1995,4,4,94,0.0,91.0,76.5,85,1423.28
GHM00065465,AXIM,1995-04-04,1995,4,4,94,0.24,90.0,76.0,83,1423.28
GHM00065445,SEFWI BEKWAI,1995-04-04,1995,4,4,94,0.0,95.0,72.0,85,1423.28
GHM00065472,KOTOKA INTERNATIONAL,1995-04-04,1995,4,4,94,0.0,94.5,78.0,85,1423.28
GHM00065432,WENCHI,1995-04-04,1995,4,4,94,0.0,94.0,73.0,86,1423.28
GHM00065453,HO,1995-04-04,1995,4,4,94,0.0,95.0,76.0,84,1423.28
GHM00065472,KOTOKA INTERNATIONAL,1995-04-05,1995,4,5,95,0.0,94.72727272727273,76.33333333333333,85,1447.22
GHM00065442,KUMASI,1995-04-05,1995,4,5,95,0.0,94.45454545454545,76.66666666666667,81,1447.22
GHM00065453,HO,1995-04-05,1995,4,5,95,0.0,94.18181818181819,77.0,81,1447.22
GHM00065432,WENCHI,1995-04-05,1995,4,5,95,0.0,93.9090909090909,76.0,81,1447.22
GHM00065465,AXIM,1995-04-05,1995,4,5,95,0.0,93.63636363636364,76.0,83,1447.22
GHM00065467,TAKORADI,1995-04-05,1995,4,5,95,0.0,93.36363636363636,74.5,85,1447.22
GHM00065457,AKIM ODA,1995-04-05,1995,4,5,95,0.0,93.0909090909091,73.0,81,1447.22
GHM00065459,KOFORIDUA,1995-04-05,1995,4,5,95,0.0,92.81818181818181,74.0,88,1447.22
GHM00065439,SUNYANI,1995-04-05,1995,4,5,95,0.0,92.54545454545455,75.0,83,1447.22
GHM00065445,SEFWI BEKWAI,1995-04-05,1995,4,5,95,0.0,92.27272727272727,74.0,84,1447.22
GHM00065467,TAKORADI,1995-04-06,1995,4,6,96,0.0,92.0,73.0,82,1448.03
GHM00065457,AKIM ODA,1995-04-06,1995,4,6,96,0.0,96.0,71.0,85,1448.03
GHM00065465,AXIM,1995-04-06,1995,4,6,96,0.0,95.33333333333333,82.0,88,1448.03
GHM00065453,HO,1995-04-06,1995,4,6,96,0.28,94.66666666666667,81.4,79,1448.03
GHM00065442,KUMASI,1995-04-06,1995,4,6,96,0.28,94.0,80.8,80,1448.03
GHM00065432,WENCHI,1995-04-06,1995,4,6,96,0.0,98.0,80.2,90,1448.03
GHM00065472,KOTOKA INTERNATIONAL,1995-04-06,1995,4,6,96,0.0,90.0,79.6,82,1448.03
GHM00065472,KOTOKA INTERNATIONAL,1995-04-07,1995,4,7,97,0.0,90.22222222222223,79.0,84,1444.72
GHM00065442,KUMASI,1995-04-07,1995,4,7,97,0.0,90.44444444444444,78.0,78,1444.72
GHM00065445,SEFWI BEKWAI,1995-04-07,1995,4,7,97,0.0,90.66666666666667,77.0,84,1444.72
GHM00065467,TAKORADI,1995-04-07,1995,4,7,97,0.0,90.88888888888889,78.0,85,1444.72
GHM00065472,KOTOKA INTERNATIONAL,1995-04-10,1995,4,10,100,0.0,91.11111111111111,79.0,86,1413.56
GHM00065442,KUMASI,1995-04-10,1995,4,10,100,0.0,91.33333333333333,76.0,81,1413.56
GHM00065465,AXIM,1995-04-10,1995,4,10,100,0.0,91.55555555555556,77.0,85,1413.56
GHM00065467,TAKORADI,1995-04-10,1995,4,10,100,0.0,91.77777777777777,76.0,85,1413.56
GHM00065439,SUNYANI,1995-04-11,1995,4,11,101,0.75,92.0,71.0,84,1413.02
GHM00065459,KOFORIDUA,1995-04-11,1995,4,11,101,0.0,92.66666666666667,74.0,81,1413.02
GHM00065457,AKIM ODA,1995-04-11,1995,4,11,101,0.0,93.33333333333333,72.0,74,1413.02
GHM00065472,KOTOKA INTERNATIONAL,1995-04-11,1995,4,11,101,0.0,94.0,71.5,83,1413.02
GHM00065432,WENCHI,1995-04-11,1995,4,11,101,0.0,92.0,71.0,79,1413.02
GHM00065453,HO,1995-04-11,1995,4,11,101,0.28,92.5,72.66666666666667,82,1413.02
GHM00065442,KUMASI,1995-04-11,1995,4,11,101,0.0,93.0,74.33333333333333,83,1413.02
GHM00065467,TAKORADI,1995-04-11,1995,4,11,101,0.0,91.0,76.0,83,1413.02
GHM00065465,AXIM,1995-04-12,1995,4,12,102,0.0,92.0,76.33333333333333,85,1428.54
GHM00065467,TAKORADI,1995-04-12,1995,4,12,102,0.0,93.0,76.66666666666667,84,1428.54
GHM00065453,HO,1995-04-12,1995,4,12,102,0.0,94.0,77.0,84,1428.54
GHM00065432,WENCHI,1995-04-12,1995,4,12,102,0.0,93.0,77.33333333333333,86,1428.54
GHM00065472,KOTOKA INTERNATIONAL,1995-04-12,1995,4,12,102,0.0,92.0,77.66666666666667,85,1428.54
GHM00065472,KOTOKA INTERNATIONAL,1995-04-13,1995,4,13,103,0.16,91.0,78.0,85,1418.25
GHM00065442,KUMASI,1995-04-13,1995,4,13,103,0.0,92.0,77.0,80,1418.25
GHM00065453,HO,1995-04-13,1995,4,13,103,0.12,93.0,76.0,83,1418.25
GHM00065432,WENCHI,1995-04-13,1995,4,13,103,0.0,91.5,72.0,81,1418.25
GHM00065465,AXIM,1995-04-13,1995,4,13,103,1.22,90.0,74.0,82,1418.25
GHM00065467,TAKORADI,1995-04-13,1995,4,13,103,0.0,92.0,76.0,84,1418.25
GHM00065457,AKIM ODA,1995-04-13,1995,4,13,103,0.31,94.0,75.5,81,1418.25
GHM00065459,KOFORIDUA,1995-04-13,1995,4,13,103,0.71,93.0,75.0,84,1418.25
GHM00065439,SUNYANI,1995-04-13,1995,4,13,103,0.75,92.0,68.0,82,1418.25
GHM00065472,KOTOKA INTERNATIONAL,1995-04-19,1995,4,19,109,0.0,91.0,70.33333333333333,88,1483.86
GHM00065472,KOTOKA INTERNATIONAL,1995-04-20,1995,4,20,110,0.0,90.0,72.66666666666667,84,1507.04
GHM00065432,WENCHI,1995-04-20,1995,4,20,110,0.0,90.0,75.0,81,1507.04
GHM00065467,TAKORADI,1995-04-20,1995,4,20,110,0.0,90.0,74.5,80,1507.04
GHM00065472,KOTOKA INTERNATIONAL,1995-04-21,1995,4,21,111,0.24,90.16666666666667,74.0,81,1526.98
GHM00065453,HO,1995-04-21,1995,4,21,111,0.35,90.33333333333333,77.0,80,1526.98
GHM00065465,AXIM,1995-04-21,1995,4,21,111,0.12,90.5,80.0,83,1526.98
GHM00065467,TAKORADI,1995-04-21,1995,4,21,111,0.0,90.66666666666667,78.0,81,1526.98
GHM00065459,KOFORIDUA,1995-04-21,1995,4,21,111,0.0,90.83333333333333,75.0,79,1526.98
GHM00065472,KOTOKA INTERNATIONAL,1995-04-26,1995,4,26,116,0.0,91.0,78.0,82,1501.71
GHM00065467,TAKORADI,1995-04-26,1995,4,26,116,0.0,90.0,77.0,81,1501.71
GHM00065445,SEFWI BEKWAI,1995-04-27,1995,4,27,117,0.08,90.0,75.0,84,1522.63
GHM00065459,KOFORIDUA,1995-04-27,1995,4,27,117,0.0,90.0,74.0,80,1522.63
GHM00065453,HO,1995-04-27,1995,4,27,117,0.08,90.0,75.0,81,1522.63
GHM00065465,AXIM,1995-04-27,1995,4,27,117,0.0,90.0,76.0,82,1522.63
GHM00065467,TAKORADI,1995-04-27,1995,4,27,117,0.0,90.0,77.0,79,1522.63
GHM00065472,KOTOKA INTERNATIONAL,1995-04-27,1995,4,27,117,0.0,90.0,78.0,83,1522.63
GHM00065442,KUMASI,1995-04-28,1995,4,28,118,0.0,90.0,76.0,81,1532.44
GHM00065453,HO,1995-04-28,1995,4,28,118,0.2,90.0,75.0,84,1532.44
GHM00065465,AXIM,1995-04-28,1995,4,28,118,0.0,90.0,77.0,83,1532.44
GHM00065467,TAKORADI,1995-04-28,1995,4,28,118,0.0,90.0,77.0,82,1532.44
GHM00065457,AKIM ODA,1995-04-28,1995,4,28,118,0.0,90.0,75.0,84,1532.44
GHM00065459,KOFORIDUA,1995-04-28,1995,4,28,118,0.0,90.0,75.0,81,1532.44
GHM00065472,KOTOKA INTERNATIONAL,1995-04-28,1995,4,28,118,0.0,90.0,78.0,84,1532.44
GHM00065472,KOTOKA INTERNATIONAL,1995-05-01,1995,5,1,121,0.0,90.0,76.0,82,1512.09
GHM00065472,KOTOKA INTERNATIONAL,1995-05-02,1995,5,2,122,0.0,90.0,74.0,78,1507.84
GHM00065442,KUMASI,1995-05-02,1995,5,2,122,0.71,90.0,72.0,76,1507.84
GHM00065453,HO,1995-05-02,1995,5,2,122,0.0,90.0,72.0,78,1507.84
GHM00065432,WENCHI,1995-05-02,1995,5,2,122,0.12,90.0,72.0,78,1507.84
GHM00065465,AXIM,1995-05-02,1995,5,2,122,0.79,90.0,75.0,80,1507.84
GHM00065459,KOFORIDUA,1995-05-03,1995,5,3,123,0.0,90.0,75.0,82,1512.04
GHM00065453,HO,1995-05-03,1995,5,3,123,0.0,90.0,75.0,83,1512.04
GHM00065465,AXIM,1995-05-03,1995,5,3,123,0.0,90.0,75.0,80,1512.04
GHM00065472,KOTOKA INTERNATIONAL,1995-05-03,1995,5,3,123,0.0,90.0,75.0,81,1512.04
GHM00065467,TAKORADI,1995-05-03,1995,5,3,123,0.0,90.0,75.0,83,1512.04
GHM00065472,KOTOKA INTERNATIONAL,1995-05-04,1995,5,4,124,0.0,90.0,75.0,86,1490.52
GHM00065442,KUMASI,1995-05-04,1995,5,4,124,0.0,90.0,75.0,82,1490.52
GHM00065432,WENCHI,1995-05-04,1995,5,4,124,0.0,90.0,75.0,81,1490.52
GHM00065465,AXIM,1995-05-04,1995,5,4,124,0.63,90.0,75.0,83,1490.52
GHM00065467,TAKORADI,1995-05-04,1995,5,4,124,0.0,90.0,73.0,85,1490.52
GHM00065459,KOFORIDUA,1995-05-04,1995,5,4,124,0.0,90.0,73.0,83,1490.52
GHM00065459,KOFORIDUA,1995-05-05,1995,5,5,125,0.0,90.0,73.55555555555556,88,1437.43
GHM00065457,AKIM ODA,1995-05-05,1995,5,5,125,0.0,90.0,74.11111111111111,87,1437.43
GHM00065432,WENCHI,1995-05-05,1995,5,5,125,0.0,90.0,74.66666666666667,84,1437.43
GHM00065465,AXIM,1995-05-05,1995,5,5,125,0.0,90.0,75.22222222222223,83,1437.43
GHM00065472,KOTOKA INTERNATIONAL,1995-05-05,1995,5,5,125,0.0,90.0,75.77777777777777,85,1437.43
GHM00065467,TAKORADI,1995-05-05,1995,5,5,125,0.0,90.0,76.33333333333333,86,1437.43
GHM00065472,KOTOKA INTERNATIONAL,1995-05-08,1995,5,8,128,0.0,90.2,76.88888888888889,83,1430.56
GHM00065442,KUMASI,1995-05-08,1995,5,8,128,0.0,90.4,77.44444444444444,83,1430.56
GHM00065453,HO,1995-05-08,1995,5,8,128,0.0,90.6,78.0,83,1430.56
GHM00065432,WENCHI,1995-05-08,1995,5,8,128,0.0,90.8,77.66666666666667,82,1430.56
GHM00065467,TAKORADI,1995-05-08,1995,5,8,128,0.0,91.0,77.33333333333333,83,1430.56
GHM00065472,KOTOKA INTERNATIONAL,1995-05-09,1995,5,9,129,0.08,91.2,77.0,83,1434.17
GHM00065472,KOTOKA INTERNATIONAL,1995-05-10,1995,5,10,130,0.0,91.4,76.5,82,1421.48
GHM00065467,TAKORADI,1995-05-11,1995,5,11,131,0.0,91.6,76.0,83,1397.31
GHM00065432,WENCHI,1995-05-11,1995,5,11,131,0.75,91.8,73.0,78,1397.31
GHM00065472,KOTOKA INTERNATIONAL,1995-05-11,1995,5,11,131,0.0,92.0,78.0,84,1397.31
GHM00065453,HO,1995-05-11,1995,5,11,131,0.0,92.2,77.0,84,1397.31
GHM00065472,KOTOKA INTERNATIONAL,1995-05-12,1995,5,12,132,0.0,92.4,77.14285714285714,85,1409.8
GHM00065472,KOTOKA INTERNATIONAL,1995-05-15,1995,5,15,135,0.0,92.6,77.28571428571429,83,1419.78
GHM00065472,KOTOKA INTERNATIONAL,1995-05-16,1995,5,16,136,0.0,92.8,77.42857142857143,82,1429.94
GHM00065457,AKIM ODA,1995-05-17,1995,5,17,137,0.0,93.0,77.57142857142857,83,1434.49
GHM00065439,SUNYANI,1995-05-17,1995,5,17,137,0.0,92.5,77.71428571428571,83,1434.49
GHM00065459,KOFORIDUA,1995-05-17,1995,5,17,137,0.67,92.0,77.85714285714286,80,1434.49
GHM00065467,TAKORADI,1995-05-17,1995,5,17,137,0.0,92.0,78.0,83,1434.49
GHM00065453,HO,1995-05-17,1995,5,17,137,0.0,92.0,78.14285714285714,87,1434.49
GHM00065465,AXIM,1995-05-17,1995,5,17,137,0.0,93.0,78.28571428571429,79,1434.49
GHM00065445,SEFWI BEKWAI,1995-05-17,1995,5,17,137,0.0,94.0,78.42857142857143,83,1434.49
GHM00065472,KOTOKA INTERNATIONAL,1995-05-17,1995,5,17,137,0.0,90.0,78.57142857142857,84,1434.49
GHM00065442,KUMASI,1995-05-17,1995,5,17,137,0.0,90.0,78.71428571428571,83,1434.49
GHM00065432,WENCHI,1995-05-17,1995,5,17,137,0.0,91.0,78.85714285714286,83,1434.49
GHM00065472,KOTOKA INTERNATIONAL,1995-05-18,1995,5,18,138,0.0,89.0,79.0,83,1434.9
GHM00065442,KUMASI,1995-05-18,1995,5,18,138,0.0,90.0,76.0,80,1434.9
GHM00065453,HO,1995-05-18,1995,5,18,138,0.0,92.0,77.0,81,1434.9
GHM00065432,WENCHI,1995-05-18,1995,5,18,138,0.0,90.0,74.0,81,1434.9
GHM00065465,AXIM,1995-05-18,1995,5,18,138,0.35,87.0,76.0,80,1434.9
GHM00065467,TAKORADI,1995-05-18,1995,5,18,138,0.0,88.5,77.0,83,1434.9
GHM00065459,KOFORIDUA,1995-05-18,1995,5,18,138,0.0,90.0,74.0,81,1434.9
GHM00065439,SUNYANI,1995-05-18,1995,5,18,138,0.0,91.0,73.0,80,1434.9
GHM00065472,KOTOKA INTERNATIONAL,1995-05-25,1995,5,25,145,0.28,89.0,73.0,77,1422.2
GHM00065432,WENCHI,1995-05-25,1995,5,25,145,0.0,85.0,70.0,76,1422.2
GHM00065467,TAKORADI,1995-05-31,1995,5,31,151,0.0,85.3,72.0,82,1462.88
GHM00065445,SEFWI BEKWAI,1995-05-31,1995,5,31,151,0.02,85.6,72.0,83,1462.88
GHM00065459,KOFORIDUA,1995-05-31,1995,5,31,151,0.0,85.9,71.0,81,1462.88
GHM00065432,WENCHI,1995-05-31,1995,5,31,151,0.39,86.2,72.0,77,1462.88
GHM00065465,AXIM,1995-05-31,1995,5,31,151,0.04,86.5,73.0,80,1462.88
GHM00065472,KOTOKA INTERNATIONAL,1995-05-31,1995,5,31,151,0.47,86.8,73.0,81,1462.88
GHM00065457,AKIM ODA,1995-05-31,1995,5,31,151,0.0,87.1,73.0,82,1462.88
GHM00065442,KUMASI,1995-05-31,1995,5,31,151,0.04,87.4,73.0,79,1462.88
GHM00065453,HO,1995-05-31,1995,5,31,151,0.0,87.7,75.0,84,1462.88
GHM00065472,KOTOKA INTERNATIONAL,1995-06-01,1995,6,1,152,0.0,88.0,77.0,84,1477.55
GHM00065459,KOFORIDUA,1995-06-01,1995,6,1,152,0.0,90.0,72.0,81,1477.55
GHM00065467,TAKORADI,1995-06-01,1995,6,1,152,0.16,90.0,74.0,82,1477.55
GHM00065457,AKIM ODA,1995-06-01,1995,6,1,152,0.0,91.0,73.0,83,1477.55
GHM00065465,AXIM,1995-06-01,1995,6,1,152,0.0,88.0,74.0,83,1477.55
GHM00065432,WENCHI,1995-06-01,1995,6,1,152,0.0,89.0,73.0,79,1477.55
GHM00065453,HO,1995-06-01,1995,6,1,152,0.24,88.0,72.0,83,1477.55
GHM00065442,KUMASI,1995-06-01,1995,6,1,152,0.0,90.0,74.0,82,1477.55
GHM00065445,SEFWI BEKWAI,1995-06-01,1995,6,1,152,0.0,94.0,72.0,85,1477.55
GHM00065442,KUMASI,1995-06-02,1995,6,2,153,0.0,91.0,75.0,82,1460.99
GHM00065453,HO,1995-06-02,1995,6,2,153,0.0,92.0,73.5,84,1460.99
GHM00065432,WENCHI,1995-06-02,1995,6,2,153,0.63,91.0,72.0,83,1460.99
GHM00065465,AXIM,1995-06-02,1995,6,2,153,0.01,88.0,76.0,83,1460.99
GHM00065445,SEFWI BEKWAI,1995-06-02,1995,6,2,153,0.0,95.0,73.0,84,1460.99
GHM00065467,TAKORADI,1995-06-02,1995,6,2,153,0.63,90.0,73.0,83,1460.99
GHM00065459,KOFORIDUA,1995-06-02,1995,6,2,153,0.0,93.0,74.0,84,1460.99
GHM00065472,KOTOKA INTERNATIONAL,1995-06-02,1995,6,2,153,0.0,90.0,77.0,82,1460.99
GHM00065467,TAKORADI,1995-06-05,1995,6,5,156,0.01,89.0,76.0,83,1438.69
GHM00065459,KOFORIDUA,1995-06-05,1995,6,5,156,0.0,93.0,75.75,84,1438.69
GHM00065445,SEFWI BEKWAI,1995-06-05,1995,6,5,156,0.0,91.66666666666667,75.5,83,1438.69
GHM00065457,AKIM ODA,1995-06-05,1995,6,5,156,0.0,90.33333333333333,75.25,79,1438.69
GHM00065432,WENCHI,1995-06-05,1995,6,5,156,0.0,89.0,75.0,83,1438.69
GHM00065453,HO,1995-06-05,1995,6,5,156,0.0,92.0,75.0,79,1438.69
GHM00065442,KUMASI,1995-06-05,1995,6,5,156,0.0,91.0,75.0,84,1438.69
GHM00065472,KOTOKA INTERNATIONAL,1995-06-05,1995,6,5,156,0.04,90.0,76.0,81,1438.69
GHM00065465,AXIM,1995-06-05,1995,6,5,156,0.0,86.0,77.0,82,1438.69
GHM00065472,KOTOKA INTERNATIONAL,1995-06-06,1995,6,6,157,0.0,88.0,76.6,82,1403.39
GHM00065453,HO,1995-06-06,1995,6,6,157,0.0,90.0,76.2,76,1403.39
GHM00065432,WENCHI,1995-06-06,1995,6,6,157,0.83,87.5,75.8,73,1403.39
GHM00065467,TAKORADI,1995-06-06,1995,6,6,157,0.0,85.0,75.4,80,1403.39
GHM00065457,AKIM ODA,1995-06-06,1995,6,6,157,0.0,88.0,75.0,80,1403.39
GHM00065459,KOFORIDUA,1995-06-06,1995,6,6,157,0.12,89.0,74.0,84,1403.39
GHM00065459,KOFORIDUA,1995-06-07,1995,6,7,158,0.0,84.0,73.0,80,1409.81
GHM00065467,TAKORADI,1995-06-07,1995,6,7,158,0.28,78.0,73.5,76,1409.81
GHM00065457,AKIM ODA,1995-06-07,1995,6,7,158,0.12,83.0,74.0,79,1409.81
GHM00065465,AXIM,1995-06-07,1995,6,7,158,2.24,82.0,75.0,75,1409.81
GHM00065472,KOTOKA INTERNATIONAL,1995-06-07,1995,6,7,158,0.0,83.5,76.0,79,1409.81
GHM00065432,WENCHI,1995-06-07,1995,6,7,158,1.69,85.0,75.5,79,1409.81
GHM00065453,HO,1995-06-07,1995,6,7,158,0.12,90.0,75.0,83,1409.81
GHM00065445,SEFWI BEKWAI,1995-06-07,1995,6,7,158,0.0,86.66666666666667,74.45454545454545,83,1409.81
GHM00065459,KOFORIDUA,1995-06-08,1995,6,8,159,0.0,83.33333333333333,73.9090909090909,73,1417.0
GHM00065457,AKIM ODA,1995-06-08,1995,6,8,159,0.0,80.0,73.36363636363636,74,1417.0
GHM00065467,TAKORADI,1995-06-08,1995,6,8,159,0.0,85.0,72.81818181818181,79,1417.0
GHM00065445,SEFWI BEKWAI,1995-06-08,1995,6,8,159,0.28,82.5,72.27272727272727,79,1417.0
GHM00065432,WENCHI,1995-06-08,1995,6,8,159,0.0,80.0,71.72727272727273,76,1417.0
GHM00065453,HO,1995-06-08,1995,6,8,159,0.0,80.0,71.18181818181819,77,1417.0
GHM00065442,KUMASI,1995-06-08,1995,6,8,159,3.9,80.0,70.63636363636364,77,1417.0
GHM00065472,KOTOKA INTERNATIONAL,1995-06-08,1995,6,8,159,0.0,80.0,70.0909090909091,75,1417.0
GHM00065465,AXIM,1995-06-08,1995,6,8,159,0.0,83.5,69.54545454545455,77,1417.0
GHM00065457,AKIM ODA,1995-06-09,1995,6,9,160,1.65,87.0,69.0,78,1417.51
GHM00065459,KOFORIDUA,1995-06-09,1995,6,9,160,0.0,87.0,70.0,78,1417.51
GHM00065467,TAKORADI,1995-06-09,1995,6,9,160,0.08,87.0,73.0,79,1417.51
GHM00065442,KUMASI,1995-06-09,1995,6,9,160,0.0,89.0,72.5,77,1417.51
GHM00065465,AXIM,1995-06-09,1995,6,9,160,0.28,85.0,72.0,79,1417.51
GHM00065472,KOTOKA INTERNATIONAL,1995-06-09,1995,6,9,160,0.0,85.0,71.0,78,1417.51
GHM00065445,SEFWI BEKWAI,1995-06-09,1995,6,9,160,0.0,89.0,69.0,79,1417.51
GHM00065453,HO,1995-06-09,1995,6,9,160,0.31,88.0,71.0,78,1417.51
GHM00065432,WENCHI,1995-06-09,1995,6,9,160,0.0,89.0,70.0,80,1417.51
GHM00065459,KOFORIDUA,1995-06-10,1995,6,10,161,0.0,88.0,71.0,84,1410.37
GHM00065457,AKIM ODA,1995-06-10,1995,6,10,161,0.39,89.0,72.0,83,1410.37
GHM00065467,TAKORADI,1995-06-10,1995,6,10,161,0.0,87.0,74.0,80,1410.37
GHM00065472,KOTOKA INTERNATIONAL,1995-06-10,1995,6,10,161,1.1,85.5,71.0,80,1410.37
GHM00065465,AXIM,1995-06-10,1995,6,10,161,0.04,84.0,74.0,80,1410.37
GHM00065432,WENCHI,1995-06-10,1995,6,10,161,0.0,96.0,71.0,78,1410.37
GHM00065453,HO,1995-06-10,1995,6,10,161,0.24,87.0,71.0,80,1410.37
GHM00065442,KUMASI,1995-06-10,1995,6,10,161,0.0,87.0,72.0,79,1410.37
GHM00065445,SEFWI BEKWAI,1995-06-10,1995,6,10,161,0.0,90.0,72.44444444444444,84,1410.37
GHM00065472,KOTOKA INTERNATIONAL,1995-06-14,1995,6,14,165,0.0,89.0,72.88888888888889,81,1412.95
GHM00065459,KOFORIDUA,1995-06-15,1995,6,15,166,0.0,88.0,73.33333333333333,82,1448.41
GHM00065467,TAKORADI,1995-06-15,1995,6,15,166,0.0,87.0,73.77777777777777,82,1448.41
GHM00065453,HO,1995-06-15,1995,6,15,166,0.0,89.0,74.22222222222223,83,1448.41
GHM00065472,KOTOKA INTERNATIONAL,1995-06-15,1995,6,15,166,0.0,90.0,74.66666666666667,80,1448.41
GHM00065465,AXIM,1995-06-15,1995,6,15,166,0.0,88.5,75.11111111111111,81,1448.41
GHM00065442,KUMASI,1995-06-15,1995,6,15,166,0.0,87.0,75.55555555555556,80,1448.41
GHM00065472,KOTOKA INTERNATIONAL,1995-06-16,1995,6,16,167,0.0,86.0,76.0,80,1468.21
GHM00065472,KOTOKA INTERNATIONAL,1995-06-19,1995,6,19,170,0.0,85.0,74.0,78,1462.94
GHM00065457,AKIM ODA,1995-06-19,1995,6,19,170,0.0,88.0,72.0,79,1462.94
GHM00065472,KOTOKA INTERNATIONAL,1995-06-20,1995,6,20,171,2.05,87.5,70.0,76,1455.07
GHM00065472,KOTOKA INTERNATIONAL,1995-06-21,1995,6,21,172,0.0,87.0,71.25,80,1465.26
GHM00065472,KOTOKA INTERNATIONAL,1995-06-22,1995,6,22,173,0.0,86.5,72.5,77,1463.13
GHM00065472,KOTOKA INTERNATIONAL,1995-07-03,1995,7,3,184,0.0,86.0,73.75,78,1429.73
GHM00065472,KOTOKA INTERNATIONAL,1995-07-08,1995,7,8,189,0.0,85.5,75.0,76,1342.41
GHM00065453,HO,1995-07-08,1995,7,8,189,0.0,85.0,74.0,75,1342.41
GHM00065472,KOTOKA INTERNATIONAL,1995-07-11,1995,7,11,192,0.0,83.0,74.0,78,1351.94
GHM00065442,KUMASI,1995-07-11,1995,7,11,192,0.0,86.0,72.0,78,1351.94
GHM00065453,HO,1995-07-11,1995,7,11,192,0.0,85.0,73.0,79,1351.94
GHM00065432,WENCHI,1995-07-11,1995,7,11,192,0.0,84.0,72.0,77,1351.94
GHM00065445,SEFWI BEKWAI,1995-07-11,1995,7,11,192,0.0,87.0,72.0,82,1351.94
GHM00065467,TAKORADI,1995-07-11,1995,7,11,192,0.0,85.0,73.0,80,1351.94
GHM00065457,AKIM ODA,1995-07-11,1995,7,11,192,0.0,84.0,73.0,79,1351.94
GHM00065439,SUNYANI,1995-07-11,1995,7,11,192,0.0,84.0,72.0,79,1351.94
GHM00065439,SUNYANI,1995-07-12,1995,7,12,193,0.0,84.625,71.0,76,1336.55
GHM00065459,KOFORIDUA,1995-07-12,1995,7,12,193,0.0,85.25,71.5,79,1336.55
GHM00065442,KUMASI,1995-07-12,1995,7,12,193,0.0,85.875,72.0,77,1336.55
GHM00065432,WENCHI,1995-07-12,1995,7,12,193,0.0,86.5,71.0,77,1336.55
GHM00065453,HO,1995-07-12,1995,7,12,193,0.01,87.125,73.0,78,1336.55
GHM00065472,KOTOKA INTERNATIONAL,1995-07-12,1995,7,12,193,0.0,87.75,75.0,78,1336.55
GHM00065467,TAKORADI,1995-07-12,1995,7,12,193,0.0,88.375,74.0,78,1336.55
GHM00065453,HO,1995-07-13,1995,7,13,194,0.0,89.0,73.0,78,1350.17
GHM00065459,KOFORIDUA,1995-07-17,1995,7,17,198,0.0,84.0,72.66666666666667,79,1345.62
GHM00065439,SUNYANI,1995-07-17,1995,7,17,198,0.0,85.0,72.33333333333333,79,1345.62
GHM00065445,SEFWI BEKWAI,1995-07-17,1995,7,17,198,0.16,87.0,72.0,79,1345.62
GHM00065432,WENCHI,1995-07-17,1995,7,17,198,0.0,85.0,74.0,78,1345.62
GHM00065472,KOTOKA INTERNATIONAL,1995-07-17,1995,7,17,198,0.0,87.0,76.0,79,1345.62
GHM00065467,TAKORADI,1995-07-17,1995,7,17,198,0.0,84.0,74.0,79,1345.62
GHM00065442,KUMASI,1995-07-17,1995,7,17,198,0.51,86.0,72.0,77,1345.62
GHM00065453,HO,1995-07-17,1995,7,17,198,0.67,85.0,74.0,78,1345.62
GHM00065432,WENCHI,1995-07-18,1995,7,18,199,0.0,85.0,73.71428571428571,80,1351.71
GHM00065465,AXIM,1995-07-18,1995,7,18,199,0.0,82.0,73.42857142857143,81,1351.71
GHM00065445,SEFWI BEKWAI,1995-07-18,1995,7,18,199,0.0,88.0,73.14285714285714,83,1351.71
GHM00065467,TAKORADI,1995-07-18,1995,7,18,199,0.0,85.0,72.85714285714286,81,1351.71
GHM00065459,KOFORIDUA,1995-07-18,1995,7,18,199,0.0,86.0,72.57142857142857,81,1351.71
GHM00065439,SUNYANI,1995-07-18,1995,7,18,199,0.0,85.66666666666667,72.28571428571429,77,1351.71
GHM00065472,KOTOKA INTERNATIONAL,1995-07-18,1995,7,18,199,0.0,85.33333333333333,72.0,79,1351.71
GHM00065442,KUMASI,1995-07-18,1995,7,18,199,0.0,85.0,71.75,80,1351.71
GHM00065439,SUNYANI,1995-07-19,1995,7,19,200,0.0,84.71428571428571,71.5,72,1359.12
GHM00065445,SEFWI BEKWAI,1995-07-19,1995,7,19,200,0.0,84.42857142857143,71.25,76,1359.12
GHM00065432,WENCHI,1995-07-19,1995,7,19,200,0.0,84.14285714285714,71.0,76,1359.12
GHM00065472,KOTOKA INTERNATIONAL,1995-07-19,1995,7,19,200,0.0,83.85714285714286,72.0,79,1359.12
GHM00065459,KOFORIDUA,1995-07-19,1995,7,19,200,0.0,83.57142857142857,72.0,79,1359.12
GHM00065442,KUMASI,1995-07-19,1995,7,19,200,0.02,83.28571428571429,70.0,76,1359.12
GHM00065472,KOTOKA INTERNATIONAL,1995-07-22,1995,7,22,203,0.0,83.0,70.6,79,1361.75
GHM00065472,KOTOKA INTERNATIONAL,1995-07-26,1995,7,26,207,0.0,83.0,71.2,77,1335.09
GHM00065472,KOTOKA INTERNATIONAL,1995-08-01,1995,8,1,213,0.0,83.0,71.8,79,1357.55
