date,precipitation,avg_temp,max_temp,min_temp,year_month
2004-07-13,0.0,79.0,88.0,72.0,2004-07
2004-07-14,0.04,77.0,86.0,72.0,2004-07
2004-07-15,0.0,80.0,86.0,75.0,2004-07
2004-07-16,0.0,77.6,83.75,74.0,2004-07
2004-07-17,0.0,77.66667,86.0,73.0,2004-07
2004-07-18,0.015,76.6,83.5,72.66667,2004-07
2004-07-19,0.0,77.0,82.25,72.25,2004-07
2004-07-20,,75.0,80.0,72.0,2004-07
2004-07-21,0.0,75.5,80.5,71.5,2004-07
2004-07-22,0.08,76.0,82.66667,70.33333,2004-07
2004-07-23,,76.0,,71.0,2004-07
2004-07-24,0.0,75.5,84.0,69.0,2004-07
2004-07-25,,75.0,82.0,70.0,2004-07
2004-07-26,,76.0,,,2004-07
2004-07-27,0.0,77.5,83.25,71.0,2004-07
2004-07-28,,78.0,82.0,73.0,2004-07
2004-07-29,0.0,76.0,81.5,73.0,2004-07
2004-07-30,0.0,77.5,83.5,74.0,2004-07
2004-07-31,0.04,77.0,82.0,73.5,2004-07
2004-08-01,0.04,78.0,83.5,72.5,2004-08
2004-08-02,,78.0,,74.0,2004-08
2004-08-03,0.0,78.2,85.2,73.8,2004-08
2004-08-04,,78.0,84.0,74.0,2004-08
2004-08-05,0.0,77.0,83.33333,73.5,2004-08
2004-08-06,0.04,76.5,81.0,72.0,2004-08
2004-08-07,,77.0,,,2004-08
2004-08-08,,77.0,,,2004-08
2004-08-09,0.0,76.0,79.0,73.0,2004-08
2004-08-10,0.0,76.0,79.0,72.0,2004-08
2004-08-11,0.08,77.0,81.5,72.5,2004-08
2004-08-12,0.0,75.0,85.0,72.0,2004-08
2004-08-13,,78.0,85.0,,2004-08
2004-08-14,0.355,75.16667,79.2,71.4,2004-08
2004-08-15,0.0,75.0,,71.0,2004-08
2004-08-16,,77.0,81.0,,2004-08
2004-08-17,0.0,75.5,,71.5,2004-08
2004-08-18,,77.0,84.0,,2004-08
2004-08-19,0.0,78.0,84.0,72.0,2004-08
2004-08-20,,78.0,82.0,73.0,2004-08
2004-08-21,0.0,77.6,84.2,72.75,2004-08
2004-08-22,0.03,77.0,81.66667,72.66667,2004-08
2004-08-23,0.295,76.5,79.0,72.5,2004-08
2004-08-24,0.2,77.0,83.0,72.0,2004-08
2004-08-25,0.09333,77.66667,85.8,72.0,2004-08
2004-08-26,0.25,76.75,81.75,72.5,2004-08
2004-08-27,0.005,78.0,86.0,72.5,2004-08
2004-08-28,0.03333,78.0,86.0,72.33333,2004-08
2004-08-29,0.005,78.5,86.5,73.0,2004-08
2004-08-30,0.0,80.0,86.0,73.0,2004-08
2004-08-31,0.37,79.0,85.0,73.0,2004-08
2004-09-01,,80.0,,,2004-09
2004-09-02,0.35,77.0,88.5,73.0,2004-09
2004-09-03,0.275,78.0,86.0,68.4,2004-09
2004-09-04,0.1,79.0,85.0,71.0,2004-09
2004-09-05,0.0,80.0,87.0,76.0,2004-09
2004-09-06,,77.0,84.5,73.0,2004-09
2004-09-07,0.06,78.66667,87.0,73.0,2004-09
2004-09-08,0.0,81.0,87.66667,70.5,2004-09
2004-09-09,0.51,78.5,86.0,72.0,2004-09
2004-09-10,0.0,76.0,,,2004-09
2004-09-11,,80.0,,,2004-09
2004-09-12,,80.0,,,2004-09
2004-09-13,,81.0,,,2004-09
2004-09-14,,82.0,,,2004-09
2004-09-15,0.268,80.0,88.75,71.5,2004-09
2004-09-16,0.818,79.0,88.5,68.75,2004-09
2004-09-17,0.025,79.25,88.66667,72.75,2004-09
2004-09-18,,79.0,84.0,74.0,2004-09
2004-09-19,,79.0,88.5,,2004-09
2004-09-20,,82.0,86.0,,2004-09
2004-09-21,,80.0,,,2004-09
2004-09-22,,79.5,,,2004-09
2004-09-23,,82.0,88.0,,2004-09
2004-09-24,,82.0,,,2004-09
2004-09-26,,81.0,89.0,,2004-09
2004-09-27,0.00667,79.0,87.0,72.33333,2004-09
2004-09-28,0.02667,80.71429,89.2,73.28571,2004-09
2004-09-29,0.0,81.5,90.0,73.0,2004-09
2004-10-01,,82.0,,,2004-10
2004-10-02,0.57,80.5,89.5,73.5,2004-10
2004-10-03,,81.0,86.0,,2004-10
2004-10-04,0.24,80.0,101.0,75.0,2004-10
2004-10-05,1.12,77.8,86.2,71.6,2004-10
2004-10-06,0.11,78.75,89.0,72.25,2004-10
2004-10-07,0.355,80.0,88.0,70.0,2004-10
2004-10-08,0.17667,80.66667,87.0,75.0,2004-10
2004-10-09,0.215,81.33333,89.0,75.0,2004-10
2004-10-10,0.0,83.0,90.0,,2004-10
2004-10-11,0.985,79.0,87.25,73.0,2004-10
2004-10-12,0.1,80.0,86.5,76.0,2004-10
2004-10-13,0.0,81.0,87.5,75.0,2004-10
2004-10-14,0.14,80.0,88.0,74.0,2004-10
2004-10-15,0.39,79.0,,72.0,2004-10
2004-10-16,0.0,83.0,88.0,,2004-10
2004-10-17,0.28,78.0,82.0,72.0,2004-10
2004-10-18,0.316,79.83333,88.8,72.0,2004-10
2004-10-19,0.0,79.33333,89.66667,75.0,2004-10
2004-10-20,0.0,81.5,89.75,74.75,2004-10
2004-10-21,0.28,79.0,89.5,75.0,2004-10
2004-10-22,0.14333,80.33333,88.0,73.66667,2004-10
2004-10-23,0.27667,81.0,89.5,71.25,2004-10
2004-10-24,,83.0,,,2004-10
2004-10-25,0.04,76.0,83.0,71.0,2004-10
2004-10-26,0.67,80.0,,70.0,2004-10
2004-10-27,0.0,85.0,,,2004-10
2004-10-28,,83.0,90.0,75.0,2004-10
2004-10-29,0.28,79.25,90.5,72.33333,2004-10
2004-10-30,,84.0,87.0,,2004-10
2004-10-31,,80.5,,74.0,2004-10
2004-11-01,0.0,81.0,88.0,74.0,2004-11
2004-11-02,0.0,80.66667,90.66667,74.5,2004-11
2004-11-03,0.0975,80.0,90.5,73.5,2004-11
2004-11-04,0.63,79.5,91.0,73.5,2004-11
2004-11-05,,82.0,89.0,,2004-11
2004-11-06,0.0,82.0,90.0,75.0,2004-11
2004-11-07,0.0,81.0,90.0,73.66667,2004-11
2004-11-08,0.17,80.25,90.25,73.33333,2004-11
2004-11-09,,82.0,,77.0,2004-11
2004-11-10,,84.0,,76.0,2004-11
2004-11-11,,85.0,,77.0,2004-11
2004-11-12,0.0,84.33333,,77.0,2004-11
2004-11-13,0.0,82.2,92.0,74.6,2004-11
2004-11-14,0.0,82.5,92.0,73.0,2004-11
2004-11-15,,86.0,92.0,79.0,2004-11
2004-11-16,,83.0,91.0,,2004-11
2004-11-17,0.0,83.33333,92.33333,75.0,2004-11
2004-11-18,0.71,80.0,88.0,71.0,2004-11
2004-11-19,0.0,81.8,91.25,73.75,2004-11
2004-11-20,,83.0,,77.0,2004-11
2004-11-22,,85.0,90.0,80.0,2004-11
2004-11-24,,82.0,90.0,,2004-11
2004-11-25,0.24,78.5,,73.0,2004-11
2004-11-26,,86.0,90.0,,2004-11
2004-11-27,,83.0,90.0,76.0,2004-11
2004-11-28,0.255,81.0,89.6,74.2,2004-11
2004-11-29,,80.0,,78.0,2004-11
2004-12-01,,87.0,90.0,,2004-12
2004-12-02,0.0,84.0,91.0,76.25,2004-12
2004-12-03,0.0,83.0,90.8,73.83333,2004-12
2004-12-04,0.0,82.0,91.0,75.0,2004-12
2004-12-05,,82.0,88.0,,2004-12
2004-12-06,0.0,81.2,88.4,75.4,2004-12
2004-12-07,0.0,83.0,91.5,75.0,2004-12
2004-12-08,0.0,81.66667,90.5,74.66667,2004-12
2004-12-09,0.03,80.0,90.8,74.75,2004-12
2004-12-10,,83.0,,,2004-12
2004-12-11,0.0,81.66667,89.8,74.33333,2004-12
2004-12-12,0.4325,80.4,90.0,75.0,2004-12
2004-12-13,0.42,80.33333,90.66667,72.66667,2004-12
2004-12-14,0.01333,81.25,89.0,75.0,2004-12
2004-12-15,0.0,81.33333,90.5,74.0,2004-12
2004-12-16,0.0,80.8,89.75,74.4,2004-12
2004-12-17,0.0,81.33333,90.0,75.0,2004-12
2004-12-18,,79.66667,,75.33333,2004-12
2004-12-19,0.0,83.0,89.4,76.0,2004-12
2004-12-20,0.0,83.0,91.0,74.0,2004-12
2004-12-21,0.0,83.0,90.0,77.5,2004-12
2004-12-22,0.0,84.0,92.66667,76.5,2004-12
2004-12-23,0.0,81.5,89.5,74.75,2004-12
2004-12-24,0.02,82.25,92.0,73.0,2004-12
2004-12-25,0.08,79.66667,90.0,74.33333,2004-12
2004-12-26,0.0,81.33333,90.66667,75.0,2004-12
2004-12-27,0.0,83.0,90.0,72.0,2004-12
2004-12-28,0.14333,80.66667,90.33333,72.33333,2004-12
2004-12-29,0.0,81.5,90.5,77.0,2004-12
2004-12-30,,82.0,,77.0,2004-12
2004-12-31,0.0,81.0,90.0,75.0,2004-12
2005-01-01,,81.0,91.0,,2005-01
2005-01-02,,82.0,,,2005-01
2005-01-03,,80.0,,,2005-01
2005-01-04,,81.0,,74.0,2005-01
2005-01-05,0.0,80.33333,89.5,69.66667,2005-01
2005-01-06,0.0,83.0,91.0,74.33333,2005-01
2005-01-07,0.0,78.0,87.66667,68.0,2005-01
2005-01-08,0.0,77.0,86.0,74.0,2005-01
2005-01-09,,81.0,,,2005-01
2005-01-10,0.0,81.0,92.0,72.0,2005-01
2005-01-11,0.0,76.0,89.5,65.5,2005-01
2005-01-12,0.0,75.5,88.33333,62.33333,2005-01
2005-01-13,,83.0,,,2005-01
2005-01-14,,80.0,,72.0,2005-01
2005-01-15,,85.0,93.0,,2005-01
2005-01-16,,78.0,89.0,75.0,2005-01
2005-01-17,0.0,81.0,91.0,72.5,2005-01
2005-01-18,0.0,80.66667,94.0,72.0,2005-01
2005-01-19,0.0,80.0,90.0,73.0,2005-01
2005-01-20,,81.0,92.0,,2005-01
2005-01-21,0.0,83.0,97.0,72.5,2005-01
2005-01-22,0.0,78.5,,65.5,2005-01
2005-01-23,0.0,80.75,91.0,73.0,2005-01
2005-01-24,,83.0,,76.0,2005-01
2005-01-25,0.0,83.0,91.5,75.0,2005-01
2005-01-26,0.0,81.5,91.5,73.5,2005-01
2005-01-27,,83.0,95.0,76.0,2005-01
2005-01-28,,84.0,,79.0,2005-01
2005-01-29,,84.0,93.0,,2005-01
2005-01-30,,84.0,,79.0,2005-01
2005-01-31,0.0,83.0,93.5,77.0,2005-01
2005-02-01,0.0,83.0,91.0,76.0,2005-02
2005-02-02,0.0,84.0,91.0,78.0,2005-02
2005-02-03,0.0,87.66667,94.5,78.0,2005-02
2005-02-04,0.0,85.5,95.0,78.0,2005-02
2005-02-05,0.0,85.0,93.5,80.0,2005-02
2005-02-06,,84.0,,,2005-02
2005-02-07,0.1,83.0,95.5,74.5,2005-02
2005-02-08,0.0,83.0,92.0,80.0,2005-02
2005-02-09,0.0,84.0,92.0,78.0,2005-02
2005-02-10,0.43,82.5,92.5,75.0,2005-02
2005-02-11,0.0,85.5,93.5,77.0,2005-02
2005-02-12,0.0,87.0,96.0,80.0,2005-02
2005-02-13,,85.0,92.0,78.0,2005-02
2005-02-14,0.0,84.5,92.5,77.33333,2005-02
2005-02-15,0.0,86.0,96.0,76.0,2005-02
2005-02-16,0.0,86.0,92.0,82.0,2005-02
2005-02-17,0.0,86.0,98.0,79.0,2005-02
2005-02-18,0.0,84.0,92.0,78.5,2005-02
2005-02-19,0.0,85.75,96.0,78.75,2005-02
2005-02-20,,87.0,95.0,,2005-02
2005-02-21,,85.0,,81.0,2005-02
2005-02-22,,88.0,,,2005-02
2005-02-23,,90.0,93.0,,2005-02
2005-02-24,,87.0,93.0,80.0,2005-02
2005-02-25,0.0,86.0,92.0,81.0,2005-02
2005-02-26,0.08,85.0,92.0,77.0,2005-02
2005-02-27,0.0,86.0,92.0,81.0,2005-02
2005-02-28,,86.0,,81.0,2005-02
2005-03-01,0.1,85.5,95.0,76.0,2005-03
2005-03-02,,86.0,95.0,,2005-03
2005-03-03,,85.0,,79.0,2005-03
2005-03-04,,84.0,99.0,,2005-03
2005-03-05,0.0,85.0,95.5,76.66667,2005-03
2005-03-06,,88.0,93.0,,2005-03
2005-03-07,0.0,87.0,97.5,79.0,2005-03
2005-03-08,0.0,86.0,99.0,79.0,2005-03
2005-03-09,0.24,84.0,,71.0,2005-03
2005-03-21,0.375,81.5,92.2,73.4,2005-03
2005-03-22,,84.0,91.0,,2005-03
2005-03-23,,80.5,85.5,76.0,2005-03
2005-03-24,,81.0,,72.0,2005-03
2005-03-25,0.0,83.0,93.5,74.0,2005-03
2005-03-26,0.0,83.66667,93.33333,,2005-03
2005-03-27,0.0375,82.0,91.75,71.33333,2005-03
2005-03-28,0.0,82.66667,92.66667,74.66667,2005-03
2005-03-29,0.0,82.0,93.0,72.0,2005-03
2005-03-30,0.0,84.5,93.5,77.5,2005-03
2005-03-31,,83.0,94.5,76.75,2005-03
2005-04-01,,86.0,93.0,81.0,2005-04
2005-04-02,0.2175,82.25,91.25,75.75,2005-04
2005-04-03,0.0,82.0,93.0,78.0,2005-04
2005-04-04,0.0,84.33333,93.66667,78.0,2005-04
2005-04-05,0.0,86.33333,94.0,78.0,2005-04
2005-04-06,0.0,85.0,93.5,75.0,2005-04
2005-04-07,0.0,82.5,92.5,76.5,2005-04
2005-04-08,0.0,84.5,95.5,76.5,2005-04
2005-04-09,0.005,84.0,96.0,77.0,2005-04
2005-04-12,0.0,87.0,93.0,80.0,2005-04
2005-04-13,0.26333,83.0,93.0,77.0,2005-04
2005-04-14,,82.0,,80.0,2005-04
2005-04-15,0.535,78.0,,73.0,2005-04
2005-04-16,0.0,87.0,91.0,,2005-04
2005-04-17,,83.0,,79.0,2005-04
2005-04-20,0.40667,83.66667,90.33333,76.66667,2005-04
2005-04-21,0.0,85.0,95.0,77.5,2005-04
2005-04-22,0.0,84.33333,92.0,77.33333,2005-04
2005-04-23,0.0,77.5,91.0,74.5,2005-04
2005-04-24,0.185,79.0,,75.5,2005-04
2005-04-25,0.0,85.0,92.0,79.0,2005-04
2005-04-26,0.44667,81.0,89.0,75.25,2005-04
2005-04-27,0.008,82.2,90.75,75.0,2005-04
2005-04-28,0.0,84.0,93.0,77.0,2005-04
2005-04-29,,81.0,90.0,,2005-04
2005-04-30,0.09333,80.75,90.75,71.75,2005-04
2005-05-01,0.06,80.6,89.8,73.8,2005-05
2005-05-02,0.03,82.0,86.0,75.25,2005-05
2005-05-03,0.0,82.25,92.5,74.75,2005-05
2005-05-04,0.10667,81.0,91.5,75.0,2005-05
2005-05-05,1.396,79.0,87.6,72.6,2005-05
2005-05-06,0.8,79.0,88.66667,73.33333,2005-05
2005-05-07,0.55571,79.625,88.125,74.125,2005-05
2005-05-08,,81.0,,77.0,2005-05
2005-05-09,0.0,81.5,88.5,75.0,2005-05
2005-05-10,0.12,81.0,90.5,75.5,2005-05
2005-05-11,0.0,84.75,93.75,75.66667,2005-05
2005-05-12,0.094,83.2,92.4,75.8,2005-05
2005-05-13,0.23667,82.0,90.5,75.33333,2005-05
2005-05-15,0.0,81.5,90.0,74.0,2005-05
2005-05-16,0.04,82.25,90.33333,75.0,2005-05
2005-05-17,0.03,81.75,89.75,77.0,2005-05
2005-05-18,0.19714,80.57143,87.85714,73.0,2005-05
2005-05-19,0.44875,82.875,90.28571,72.25,2005-05
2005-05-20,0.0,85.0,91.0,78.5,2005-05
2005-05-21,0.0,84.57143,91.5,76.71429,2005-05
2005-05-22,0.0,84.0,88.5,,2005-05
2005-05-23,0.0,81.75,88.75,73.25,2005-05
2005-05-24,0.02,81.33333,90.66667,74.0,2005-05
2005-05-25,0.005,83.5,90.0,77.0,2005-05
2005-05-26,0.16,78.0,87.0,,2005-05
2005-05-27,0.64333,77.66667,87.33333,71.33333,2005-05
2005-05-29,,81.33333,89.66667,76.33333,2005-05
2005-05-30,0.14333,79.0,84.0,75.5,2005-05
2005-05-31,1.005,78.66667,85.0,71.5,2005-05
2005-06-01,0.0025,80.25,88.5,74.0,2005-06
2005-06-02,0.02,80.0,89.0,74.0,2005-06
2005-06-03,0.0,79.0,,,2005-06
2005-06-04,0.495,79.0,85.0,74.5,2005-06
2005-06-05,0.79,75.0,85.0,69.0,2005-06
2005-06-06,0.40667,79.66667,86.66667,72.66667,2005-06
2005-06-07,0.0,81.5,89.5,75.5,2005-06
2005-06-09,0.158,79.0,88.0,74.75,2005-06
2005-06-10,0.67,80.25,88.25,72.66667,2005-06
2005-06-13,0.43,78.5,84.5,75.0,2005-06
2005-06-14,0.0,81.0,85.0,,2005-06
2005-06-15,0.0,79.0,83.0,74.0,2005-06
2005-06-16,,79.0,81.0,,2005-06
2005-06-18,4.03,78.0,84.66667,73.0,2005-06
2005-06-19,0.03,81.0,,76.0,2005-06
2005-06-20,0.0,79.0,81.0,76.0,2005-06
2005-06-21,0.0,79.16667,85.83333,72.66667,2005-06
2005-06-22,0.0,80.0,86.75,75.25,2005-06
2005-06-23,0.02667,78.25,87.0,,2005-06
2005-06-24,0.6525,77.5,84.5,70.5,2005-06
2005-06-25,0.0,78.0,,,2005-06
2005-06-26,,78.0,,,2005-06
2005-06-27,,77.0,81.5,73.0,2005-06
2005-06-28,0.012,76.0,82.4,71.4,2005-06
2005-06-29,0.0,78.5,85.5,71.5,2005-06
2005-06-30,,77.0,79.0,75.0,2005-06
2005-07-01,,78.0,,,2005-07
2005-07-02,0.02,77.0,,74.0,2005-07
2005-07-03,0.00167,77.0,85.2,71.6,2005-07
2005-07-04,0.0,78.66667,88.66667,72.16667,2005-07
2005-07-05,0.0,77.5,83.66667,72.75,2005-07
2005-07-06,0.0,78.0,,74.0,2005-07
2005-07-07,0.0,78.0,86.0,72.0,2005-07
2005-07-08,0.0,78.25,84.85714,71.5,2005-07
2005-07-09,0.0,77.33333,84.33333,73.0,2005-07
2005-07-10,0.036,78.0,84.0,72.8,2005-07
2005-07-11,,79.0,84.0,,2005-07
2005-07-12,0.0,77.4,83.6,72.75,2005-07
2005-07-13,0.0,75.8,83.0,72.75,2005-07
2005-07-14,0.12,76.33333,82.33333,71.0,2005-07
2005-07-15,0.122,78.83333,87.16667,71.8,2005-07
2005-07-16,0.0,79.0,88.5,74.4,2005-07
2005-07-17,0.01,76.66667,78.0,74.0,2005-07
2005-07-18,0.0,78.0,84.0,71.0,2005-07
2005-07-19,,79.0,91.0,,2005-07
2005-07-20,,78.0,85.0,,2005-07
2005-07-21,0.02,78.0,,73.0,2005-07
2005-07-22,0.0,79.0,86.0,74.0,2005-07
2005-07-23,,78.66667,85.0,72.66667,2005-07
2005-07-24,0.0,78.0,,72.5,2005-07
2005-07-25,,76.25,,72.75,2005-07
2005-07-26,,77.0,,74.0,2005-07
2005-07-27,0.00333,76.8,82.0,72.25,2005-07
2005-07-28,0.0,79.0,87.5,73.33333,2005-07
2005-07-29,0.32,76.33333,81.5,71.5,2005-07
2005-07-30,0.0075,76.5,83.83333,71.33333,2005-07
2005-07-31,0.0,77.25,82.75,71.0,2005-07
2005-08-01,,75.0,,,2005-08
2005-08-02,,77.4,83.4,71.6,2005-08
2005-08-03,,79.0,,74.0,2005-08
2005-08-04,,75.4,84.33333,71.0,2005-08
2005-08-05,,76.0,81.0,,2005-08
2005-08-06,,77.0,83.0,,2005-08
2005-08-07,0.0,75.4,79.75,71.0,2005-08
2005-08-08,0.015,78.16667,84.4,71.25,2005-08
2005-08-09,0.0,78.14286,85.66667,71.33333,2005-08
2005-08-10,,77.16667,83.0,71.0,2005-08
2005-08-11,,75.66667,,72.0,2005-08
2005-08-12,,76.0,80.0,,2005-08
2005-08-13,,77.0,83.0,73.0,2005-08
2005-08-14,,77.0,80.33333,,2005-08
2005-08-15,,77.0,85.0,,2005-08
2005-08-16,,75.0,78.0,,2005-08
2005-08-17,0.295,75.25,80.33333,71.25,2005-08
2005-08-18,0.058,74.8,79.75,70.75,2005-08
2005-08-19,0.04,77.25,85.33333,71.0,2005-08
2005-08-20,,76.85714,85.83333,70.42857,2005-08
2005-08-21,,75.8,82.8,70.0,2005-08
2005-08-22,0.02,74.83333,82.0,69.5,2005-08
2005-08-23,0.0,74.83333,79.8,71.33333,2005-08
2005-08-24,0.0,76.66667,82.4,71.33333,2005-08
2005-08-25,0.02,78.33333,83.0,72.66667,2005-08
2005-08-26,0.0,77.33333,85.0,72.0,2005-08
2005-08-27,,77.33333,82.6,70.0,2005-08
2005-08-28,0.0,78.66667,88.5,72.66667,2005-08
2005-08-29,0.30333,75.4,80.8,70.6,2005-08
2005-08-30,0.945,75.71429,82.0,71.14286,2005-08
2005-08-31,0.085,75.75,83.5,72.25,2005-08
2005-09-01,0.0,77.0,83.8,72.0,2005-09
2005-09-02,0.05333,76.2,83.0,72.2,2005-09
2005-09-03,0.02667,76.5,81.33333,72.5,2005-09
2005-09-04,0.01333,77.875,87.66667,72.5,2005-09
2005-09-05,0.0,76.57143,84.0,72.0,2005-09
2005-09-06,0.2825,77.22222,83.875,72.42857,2005-09
2005-09-07,0.01,81.0,88.0,75.0,2005-09
2005-09-08,0.02,77.125,83.875,72.28571,2005-09
2005-09-09,0.0,79.0,,75.0,2005-09
2005-09-10,0.04,76.83333,82.33333,72.66667,2005-09
2005-09-11,0.0,78.0,85.66667,73.0,2005-09
2005-09-12,,78.0,,75.0,2005-09
2005-09-14,,85.0,,,2005-09
2005-09-16,,81.0,85.0,,2005-09
2005-09-17,0.0,79.33333,88.5,76.0,2005-09
2005-09-18,,80.8,90.4,74.0,2005-09
2005-09-19,0.035,78.57143,86.8,74.28571,2005-09
2005-09-20,,79.0,,76.0,2005-09
2005-09-21,0.068,78.14286,85.66667,73.83333,2005-09
2005-09-22,0.01667,80.11111,86.88889,73.44444,2005-09
2005-09-23,0.0,78.14286,85.28571,74.0,2005-09
2005-09-24,0.59143,78.125,86.28571,73.0,2005-09
2005-09-25,0.70714,78.14286,84.42857,73.57143,2005-09
2005-09-26,0.1875,79.4,87.0,74.0,2005-09
2005-09-27,0.41714,77.71429,82.0,73.42857,2005-09
2005-09-28,0.3,78.28571,87.0,72.66667,2005-09
2005-09-29,0.10667,78.57143,86.57143,73.16667,2005-09
2005-09-30,0.14571,78.125,86.5,73.71429,2005-09
2005-10-01,0.09333,79.8,86.66667,73.8,2005-10
2005-10-02,0.0,81.0,,74.0,2005-10
2005-10-03,0.0,81.0,,75.0,2005-10
2005-10-04,,79.33333,84.66667,76.0,2005-10
2005-10-05,0.126,78.33333,87.57143,73.28571,2005-10
2005-10-06,0.6825,78.83333,87.0,71.83333,2005-10
2005-10-07,0.28667,78.42857,87.57143,72.0,2005-10
2005-10-08,0.18333,78.66667,86.0,74.66667,2005-10
2005-10-09,0.405,78.5,88.0,71.5,2005-10
2005-10-10,0.33429,78.125,86.42857,74.0,2005-10
2005-10-11,0.25875,80.125,88.375,72.625,2005-10
2005-10-12,0.55,80.0,89.66667,71.33333,2005-10
2005-10-13,0.0,81.0,89.625,74.5,2005-10
2005-10-14,0.63,80.28571,89.66667,74.83333,2005-10
2005-10-15,1.18,80.6,88.66667,73.8,2005-10
2005-10-16,0.295,81.25,89.0,76.0,2005-10
2005-10-17,0.1175,81.25,89.0,73.75,2005-10
2005-10-18,0.00667,80.0,88.66667,74.83333,2005-10
2005-10-19,0.0,82.66667,89.0,,2005-10
2005-10-20,0.26333,76.83333,87.33333,70.8,2005-10
2005-10-21,0.25667,77.42857,86.71429,71.28571,2005-10
2005-10-22,1.505,80.5,87.4,72.8,2005-10
2005-10-23,0.295,79.5,89.0,73.5,2005-10
2005-10-24,,80.0,90.0,,2005-10
2005-10-25,0.235,78.44444,88.57143,71.4,2005-10
2005-10-26,0.12,79.5,88.5,73.2,2005-10
2005-10-27,,79.75,89.5,74.66667,2005-10
2005-10-28,0.01,81.14286,89.0,71.66667,2005-10
2005-10-29,0.59,81.0,88.5,74.4,2005-10
2005-10-30,0.47333,80.2,91.5,73.4,2005-10
2005-10-31,0.08,80.33333,88.83333,73.0,2005-10
2005-11-01,0.10333,80.33333,89.0,74.0,2005-11
2005-11-02,0.48667,79.28571,89.4,72.0,2005-11
2005-11-03,0.118,80.0,89.83333,72.57143,2005-11
2005-11-04,2.24,81.0,,72.0,2005-11
2005-11-05,0.418,77.42857,86.71429,71.25,2005-11
2005-11-06,,81.0,88.0,,2005-11
2005-11-07,,82.0,90.0,,2005-11
2005-11-08,,83.0,,77.0,2005-11
2005-11-09,,80.5,90.16667,72.83333,2005-11
2005-11-10,0.06,81.375,90.75,74.0,2005-11
2005-11-11,,83.0,,78.0,2005-11
2005-11-12,,80.8,90.0,72.8,2005-11
2005-11-13,,81.25,89.33333,73.5,2005-11
2005-11-14,0.215,80.28571,89.42857,73.14286,2005-11
2005-11-15,0.17,80.66667,90.14286,73.44444,2005-11
2005-11-16,0.25667,80.5,89.6,73.0,2005-11
2005-11-17,0.0,80.6,90.0,73.6,2005-11
2005-11-18,,84.0,90.0,,2005-11
2005-11-19,0.0,80.5,89.75,74.125,2005-11
2005-11-20,,81.25,90.0,73.33333,2005-11
2005-11-21,0.0,83.83333,90.6,75.33333,2005-11
2005-11-22,0.0,82.0,91.0,75.625,2005-11
2005-11-23,0.16,81.8,90.8,75.4,2005-11
2005-11-24,0.00667,82.0,90.0,75.14286,2005-11
2005-11-25,0.0,83.0,87.0,,2005-11
2005-11-26,,84.0,,,2005-11
2005-11-27,0.39,81.0,90.0,72.75,2005-11
2005-11-28,,81.0,,77.0,2005-11
2005-11-29,,82.0,91.0,75.33333,2005-11
2005-11-30,0.06667,81.71429,91.28571,75.14286,2005-11
2005-12-01,,82.0,90.0,74.0,2005-12
2005-12-02,0.415,80.5,90.0,74.0,2005-12
2005-12-03,0.13,80.5,89.5,74.5,2005-12
2005-12-04,0.38,80.5,89.42857,73.875,2005-12
2005-12-05,,85.0,,77.0,2005-12
2005-12-07,,85.0,90.0,,2005-12
2005-12-08,,81.0,90.0,,2005-12
2005-12-09,,83.0,,,2005-12
2005-12-10,,83.0,90.0,76.0,2005-12
2005-12-11,0.51,81.0,,76.0,2005-12
2005-12-12,0.0,79.83333,90.6,71.25,2005-12
2005-12-13,,80.5,89.66667,73.125,2005-12
2005-12-14,,80.625,89.875,73.75,2005-12
2005-12-15,,80.2,89.25,72.2,2005-12
2005-12-16,,80.0,,77.0,2005-12
2005-12-30,,86.0,91.0,,2005-12
2005-12-31,,84.0,92.25,76.75,2005-12
2006-01-01,,82.5,90.0,76.0,2006-01
2006-01-02,,82.0,89.0,77.0,2006-01
2006-01-03,,82.0,,76.0,2006-01
2006-01-04,,81.66667,89.66667,66.5,2006-01
2006-01-05,,82.0,91.0,75.0,2006-01
2006-01-06,,82.5,89.5,76.5,2006-01
2006-01-07,,83.0,,78.0,2006-01
2006-01-08,,79.0,,,2006-01
2006-01-09,,82.0,92.0,76.0,2006-01
2006-01-10,,83.0,,77.0,2006-01
2006-01-11,,79.5,87.5,74.5,2006-01
2006-01-12,,82.0,91.0,,2006-01
2006-01-13,,83.0,92.0,77.0,2006-01
2006-01-14,,81.5,88.0,77.0,2006-01
2006-01-15,0.07,82.75,90.66667,73.0,2006-01
2006-01-16,,81.0,,78.0,2006-01
2006-01-17,,82.0,,,2006-01
2006-01-18,,82.0,,78.0,2006-01
2006-01-19,,82.0,90.0,77.0,2006-01
2006-01-20,,80.5,94.0,70.5,2006-01
2006-01-21,,82.0,91.0,75.0,2006-01
2006-01-22,,83.0,90.0,77.0,2006-01
2006-01-23,,82.0,,76.0,2006-01
2006-01-24,,82.5,92.5,76.0,2006-01
2006-01-25,,83.0,94.0,78.0,2006-01
2006-01-26,,84.0,90.0,80.0,2006-01
2006-01-27,,83.0,89.0,78.0,2006-01
2006-01-28,,81.5,92.0,74.0,2006-01
2006-01-29,,83.0,,79.0,2006-01
2006-01-30,,83.0,91.0,78.0,2006-01
2006-01-31,,83.0,91.0,,2006-01
